Match_id,season,city,date,team1,team2,toss_win,toss_decision,result,dl_applied,winner,win_by_runs,win_by_wickets,player_of_the_match,venue,match_refree,reserve_umpire,tv_umpire,umpire1,umpire2 
743,2015,Bangalore,2015-04-19,Royal Challengers Bangalore,Mumbai Indians,Royal Challengers Bangalore,field,normal,0,Mumbai Indians,18,0,Harbhajan Singh,M Chinnaswamy Stadium,J Srinath,K Bharatan,RM Deshpande,RK Illingworth,VA Kulkarni
744,2015,Delhi,2015-04-20,Delhi Daredevils,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,6,UT Yadav,Feroz Shah Kotla,GF Labrooy,Nitin Menon,CK Nandan,SD Fry,CB Gaffaney
745,2015,Ahmedabad,2015-04-21,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,field,tie,0,Kings XI Punjab,0,0,SE Marsh,"Sardar Patel Stadium, Motera",Chinmay Sharma,K Srinath,AK Chaudhary,M Erasmus,S Ravi
746,2015,Visakhapatnam,2015-04-22,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,D/L,Sunrisers Hyderabad,16,0,DA Warner,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,M Nayyar,K Bharatan,RM Deshpande,RK Illingworth,VA Kulkarni
747,2015,Bangalore,2015-04-22,Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,field,normal,0,Chennai Super Kings,27,0,SK Raina,M Chinnaswamy Stadium,J Srinath,VK Sharma,PG Pathak,JD Cloete,C Shamshuddin
748,2015,Delhi,2015-04-23,Delhi Daredevils,Mumbai Indians,Mumbai Indians,field,normal,0,Delhi Daredevils,37,0,SS Iyer,Feroz Shah Kotla,GF Labrooy,Nitin Menon,CB Gaffaney,SD Fry,CK Nandan
749,2015,Ahmedabad,2015-04-24,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,9,MA Starc,"Sardar Patel Stadium, Motera",Chinmay Sharma,K Srinath,AK Chaudhary,M Erasmus,S Ravi
750,2015,Mumbai,2015-04-25,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,bat,normal,0,Mumbai Indians,20,0,SL Malinga,Wankhede Stadium,RS Mahanama,CK Nandan,SD Fry,HDPK Dharmasena,CB Gaffaney
751,2015,Chennai,2015-04-25,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,bat,normal,0,Chennai Super Kings,97,0,BB McCullum,"MA Chidambaram Stadium, Chepauk",J Srinath,VK Sharma,PG Pathak,JD Cloete,C Shamshuddin
752,2015,Delhi,2015-04-26,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,10,VR Aaron,Feroz Shah Kotla,GF Labrooy,K Srinath,AK Chaudhary,M Erasmus,S Ravi
753,2015,Chandigarh,2015-04-27,Kings XI Punjab,Sunrisers Hyderabad,Kings XI Punjab,field,normal,0,Sunrisers Hyderabad,20,0,TA Boult,"Punjab Cricket Association Stadium, Mohali",RS Mahanama,CK Nandan,SD Fry,HDPK Dharmasena,CB Gaffaney
754,2015,Kolkata,2015-05-07,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,bat,normal,0,Kolkata Knight Riders,13,0,PP Chawla,Eden Gardens,RS Mahanama,A Nand Kishore,K Srinivasan,AK Chaudhary,M Erasmus
755,2015,Bangalore,2015-04-29,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,field,no result,0,,0,0,,M Chinnaswamy Stadium,RS Madugalle,VK Sharma,C Shamshuddin,JD Cloete,PG Pathak
756,2015,Chennai,2015-04-28,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Chennai Super Kings,2,0,DJ Bravo,"MA Chidambaram Stadium, Chepauk",J Srinath,K Bharatan,RK Illingworth,RM Deshpande,VA Kulkarni
757,2015,Delhi,2015-05-01,Delhi Daredevils,Kings XI Punjab,Delhi Daredevils,field,normal,0,Delhi Daredevils,0,9,NM Coulter-Nile,Feroz Shah Kotla,RS Madugalle,K Bharatan,VA Kulkarni,RK Illingworth,S Ravi
758,2015,Mumbai,2015-05-01,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,normal,0,Mumbai Indians,8,0,AT Rayudu,Wankhede Stadium,RS Mahanama,Nitin Menon,CB Gaffaney,HDPK Dharmasena,CK Nandan
759,2015,Bangalore,2015-05-02,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,7,Mandeep Singh,M Chinnaswamy Stadium,J Srinath,VK Sharma,C Shamshuddin,JD Cloete,PG Pathak
760,2015,Hyderabad,2015-05-02,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,normal,0,Sunrisers Hyderabad,22,0,DA Warner,"Rajiv Gandhi International Stadium, Uppal",RR Jadeja,A Nand Kishore,M Erasmus,AK Chaudhary,K Srinivasan
761,2015,Chandigarh,2015-05-03,Kings XI Punjab,Mumbai Indians,Mumbai Indians,bat,normal,0,Mumbai Indians,23,0,LMP Simmons,"Punjab Cricket Association Stadium, Mohali",RS Madugalle,RM Deshpande,S Ravi,RK Illingworth,VA Kulkarni
762,2015,Mumbai,2015-05-03,Rajasthan Royals,Delhi Daredevils,Delhi Daredevils,field,normal,0,Rajasthan Royals,14,0,AM Rahane,Brabourne Stadium,RS Mahanama,,CK Nandan,HDPK Dharmasena,CB Gaffaney
763,2015,Chennai,2015-05-04,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,normal,0,Chennai Super Kings,24,0,SK Raina,"MA Chidambaram Stadium, Chepauk",J Srinath,PG Pathak,JD Cloete,C Shamshuddin,K Srinath
764,2015,Kolkata,2015-05-04,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Kolkata Knight Riders,35,0,UT Yadav,Eden Gardens,RR Jadeja,A Nand Kishore,K Srinivasan,AK Chaudhary,M Erasmus
765,2015,Mumbai,2015-05-05,Mumbai Indians,Delhi Daredevils,Delhi Daredevils,bat,normal,0,Mumbai Indians,0,5,Harbhajan Singh,Wankhede Stadium,RS Mahanama,Nitin Menon,CK Nandan,HDPK Dharmasena,CB Gaffaney
766,2015,Bangalore,2015-05-06,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,field,normal,0,Royal Challengers Bangalore,138,0,CH Gayle,M Chinnaswamy Stadium,RS Madugalle,RM Deshpande,S Ravi,RK Illingworth,VA Kulkarni
767,2015,Mumbai,2015-05-07,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,field,normal,0,Sunrisers Hyderabad,7,0,EJG Morgan,Brabourne Stadium,J Srinath,PG Pathak,HDPK Dharmasena,JD Cloete,C Shamshuddin
768,2015,Chennai,2015-05-08,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,normal,0,Mumbai Indians,0,6,HH Pandya,"MA Chidambaram Stadium, Chepauk",RR Jadeja,Nitin Menon,K Srinath,CB Gaffaney,CK Nandan
769,2015,Kolkata,2015-05-09,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,bat,normal,0,Kolkata Knight Riders,0,1,AD Russell,Eden Gardens,RS Mahanama,A Nand Kishore,K Srinivasan,AK Chaudhary,HDPK Dharmasena
770,2015,Raipur,2015-05-09,Delhi Daredevils,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,normal,0,Sunrisers Hyderabad,6,0,MC Henriques,Shaheed Veer Narayan Singh International Stadium,RS Madugalle,RM Deshpande,RK Illingworth,VA Kulkarni,S Ravi
771,2015,Mumbai,2015-05-10,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,normal,0,Royal Challengers Bangalore,39,0,AB de Villiers,Wankhede Stadium,J Srinath,PG Pathak,K Srinath,JD Cloete,C Shamshuddin
772,2015,Chennai,2015-05-10,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,bat,normal,0,Chennai Super Kings,12,0,RA Jadeja,"MA Chidambaram Stadium, Chepauk",RR Jadeja,Nitin Menon,CB Gaffaney,M Erasmus,CK Nandan
773,2015,Hyderabad,2015-05-11,Sunrisers Hyderabad,Kings XI Punjab,Sunrisers Hyderabad,bat,normal,0,Sunrisers Hyderabad,5,0,DA Warner,"Rajiv Gandhi International Stadium, Uppal",RS Mahanama,A Nand Kishore,K Srinivasan,AK Chaudhary,HDPK Dharmasena
774,2015,Raipur,2015-05-12,Delhi Daredevils,Chennai Super Kings,Chennai Super Kings,bat,normal,0,Delhi Daredevils,0,6,Z Khan,Shaheed Veer Narayan Singh International Stadium,RS Madugalle,RM Deshpande,S Ravi,RK Illingworth,VA Kulkarni
775,2015,Chandigarh,2015-05-13,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Kings XI Punjab,22,0,AR Patel,"Punjab Cricket Association Stadium, Mohali",J Srinath,PG Pathak,CK Nandan,JD Cloete,C Shamshuddin
776,2015,Mumbai,2015-05-14,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Mumbai Indians,5,0,HH Pandya,Wankhede Stadium,RR Jadeja,AY Dandekar,RM Deshpande,RK Illingworth,VA Kulkarni
777,2015,Hyderabad,2015-05-15,Sunrisers Hyderabad,Royal Challengers Bangalore,Sunrisers Hyderabad,bat,normal,D/L,Royal Challengers Bangalore,0,6,V Kohli,"Rajiv Gandhi International Stadium, Uppal",RS Mahanama,A Nand Kishore,K Srinath,AK Chaudhary,HDPK Dharmasena
778,2015,Chandigarh,2015-05-16,Kings XI Punjab,Chennai Super Kings,Kings XI Punjab,bat,normal,0,Chennai Super Kings,0,7,P Negi,"Punjab Cricket Association Stadium, Mohali",J Srinath,VK Sharma,JD Cloete,CK Nandan,C Shamshuddin
779,2015,Mumbai,2015-05-16,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,bat,normal,0,Rajasthan Royals,9,0,SR Watson,Brabourne Stadium,RR Jadeja,AY Dandekar,VA Kulkarni,RM Deshpande,RK Illingworth
780,2015,Bangalore,2015-05-17,Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,field,no result,0,,0,0,,M Chinnaswamy Stadium,RS Madugalle,Nitin Menon,PG Pathak,HDPK Dharmasena,K Srinivasan
781,2015,Hyderabad,2015-05-17,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,bat,normal,0,Mumbai Indians,0,9,MJ McClenaghan,"Rajiv Gandhi International Stadium, Uppal",RS Mahanama,A Nand Kishore,AK Chaudhary,CB Gaffaney,K Srinath
782,2015,Mumbai,2015-05-19,Chennai Super Kings,Mumbai Indians,Mumbai Indians,bat,normal,0,Mumbai Indians,25,0,KA Pollard,Wankhede Stadium,RS Madugalle,CK Nandan,VA Kulkarni,HDPK Dharmasena,RK Illingworth
783,2015,Pune,2015-05-20,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,bat,normal,0,Royal Challengers Bangalore,71,0,AB de Villiers,Maharashtra Cricket Association Stadium,RS Mahanama,K Srinath,CB Gaffaney,AK Chaudhary,C Shamshuddin
784,2015,Ranchi,2015-05-22,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,3,A Nehra,JSCA International Stadium Complex,RS Mahanama,K Srinath,C Shamshuddin,AK Chaudhary,CB Gaffaney
785,2015,Kolkata,2015-05-24,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,normal,0,Mumbai Indians,41,0,RG Sharma,Eden Gardens,RS Madugalle,CK Nandan,VA Kulkarni,HDPK Dharmasena,RK Illingworth
786,2016,Mumbai,2016-04-09,Mumbai Indians,Rising Pune Supergiants,Mumbai Indians,bat,normal,0,Rising Pune Supergiants,0,9,AM Rahane,Wankhede Stadium,J Srinath,VK Sharma,VA Kulkarni,HDPK Dharmasena,CK Nandan
787,2016,Kolkata,2016-04-10,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,9,AD Russell,Eden Gardens,M Nayyar,A Deshmukh,Nitin Menon,S Ravi,C Shamshuddin
788,2016,Chandigarh,2016-04-11,Kings XI Punjab,Gujarat Lions,Gujarat Lions,field,normal,0,Gujarat Lions,0,5,AJ Finch,"Punjab Cricket Association IS Bindra Stadium, Mohali",Chinmay Sharma,K Bharatan,A Nand Kishore,AK Chaudhary,VA Kulkarni
789,2016,Bangalore,2016-04-12,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Royal Challengers Bangalore,45,0,AB de Villiers,M Chinnaswamy Stadium,J Srinath,YC Barde,KN Ananthapadmanabhan,HDPK Dharmasena,VK Sharma
790,2016,Kolkata,2016-04-13,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,6,RG Sharma,Eden Gardens,M Nayyar,Navdeep Singh,C Shamshuddin,Nitin Menon,S Ravi
791,2016,Rajkot,2016-04-14,Gujarat Lions,Rising Pune Supergiants,Rising Pune Supergiants,bat,normal,0,Gujarat Lions,0,7,AJ Finch,Saurashtra Cricket Association Stadium,Chinmay Sharma,K Bharatan,AY Dandekar,VA Kulkarni,CK Nandan
792,2016,Delhi,2016-04-15,Delhi Daredevils,Kings XI Punjab,Delhi Daredevils,field,normal,0,Delhi Daredevils,0,8,A Mishra,Feroz Shah Kotla,RS Mahanama,Navdeep Singh,Nitin Menon,S Ravi,C Shamshuddin
793,2016,Hyderabad,2016-04-16,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,normal,0,Kolkata Knight Riders,0,8,G Gambhir,"Rajiv Gandhi International Stadium, Uppal",J Srinath,A Deshmukh,K Bharatan,AK Chaudhary,CK Nandan
794,2016,Mumbai,2016-04-16,Mumbai Indians,Gujarat Lions,Gujarat Lions,field,normal,0,Gujarat Lions,0,3,AJ Finch,Wankhede Stadium,Chinmay Sharma,YC Barde,KN Ananthapadmanabhan,HDPK Dharmasena,VK Sharma
795,2016,Chandigarh,2016-04-17,Kings XI Punjab,Rising Pune Supergiants,Rising Pune Supergiants,bat,normal,0,Kings XI Punjab,0,6,M Vohra,"Punjab Cricket Association IS Bindra Stadium, Mohali",M Nayyar,Navdeep Singh,Nitin Menon,S Ravi,C Shamshuddin
796,2016,Bangalore,2016-04-17,Royal Challengers Bangalore,Delhi Daredevils,Delhi Daredevils,field,normal,0,Delhi Daredevils,0,7,Q de Kock,M Chinnaswamy Stadium,RS Mahanama,R Pandit,AY Dandekar,VA Kulkarni,A Nand Kishore
797,2016,Hyderabad,2016-04-18,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,7,DA Warner,"Rajiv Gandhi International Stadium, Uppal",J Srinath,A Deshmukh,KN Ananthapadmanabhan,HDPK Dharmasena,VK Sharma
798,2016,Chandigarh,2016-04-19,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,6,RV Uthappa,"Punjab Cricket Association IS Bindra Stadium, Mohali",M Nayyar,YC Barde,Nitin Menon,S Ravi,C Shamshuddin
799,2016,Mumbai,2016-04-20,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,field,normal,0,Mumbai Indians,0,6,RG Sharma,Wankhede Stadium,RS Mahanama,R Pandit,A Nand Kishore,AK Chaudhary,CK Nandan
800,2016,Rajkot,2016-04-21,Gujarat Lions,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,10,B Kumar,Saurashtra Cricket Association Stadium,S Chaturvedi,A Deshmukh,AY Dandekar,K Bharatan,HDPK Dharmasena
801,2016,Pune,2016-04-22,Rising Pune Supergiants,Royal Challengers Bangalore,Rising Pune Supergiants,field,normal,0,Royal Challengers Bangalore,13,0,AB de Villiers,Maharashtra Cricket Association Stadium,Chinmay Sharma,YC Barde,KN Ananthapadmanabhan,CB Gaffaney,VK Sharma
802,2016,Delhi,2016-04-23,Delhi Daredevils,Mumbai Indians,Mumbai Indians,field,normal,0,Delhi Daredevils,10,0,SV Samson,Feroz Shah Kotla,M Nayyar,Navdeep Singh,Nitin Menon,S Ravi,C Shamshuddin
803,2016,Hyderabad,2016-04-23,Sunrisers Hyderabad,Kings XI Punjab,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,5,Mustafizur Rahman,"Rajiv Gandhi International Stadium, Uppal",RS Mahanama,R Pandit,AY Dandekar,AK Chaudhary,CK Nandan
804,2016,Rajkot,2016-04-24,Gujarat Lions,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,normal,0,Gujarat Lions,0,6,V Kohli,Saurashtra Cricket Association Stadium,S Chaturvedi,A Deshmukh,KN Ananthapadmanabhan,K Bharatan,BNJ Oxenford
805,2016,Pune,2016-04-24,Rising Pune Supergiants,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,2,SA Yadav,Maharashtra Cricket Association Stadium,Chinmay Sharma,YC Barde,VK Sharma,CB Gaffaney,A Nand Kishore
806,2016,Chandigarh,2016-04-25,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,field,normal,0,Mumbai Indians,25,0,PA Patel,"Punjab Cricket Association IS Bindra Stadium, Mohali",RS Madugalle,Navdeep Singh,C Shamshuddin,Nitin Menon,RJ Tucker
807,2016,Hyderabad,2016-04-26,Sunrisers Hyderabad,Rising Pune Supergiants,Rising Pune Supergiants,field,normal,D/L,Rising Pune Supergiants,34,0,AB Dinda,"Rajiv Gandhi International Stadium, Uppal",Amit Sharma,YC Barde,HDPK Dharmasena,AY Dandekar,CK Nandan
808,2016,Delhi,2016-04-27,Delhi Daredevils,Gujarat Lions,Delhi Daredevils,field,normal,0,Gujarat Lions,1,0,CH Morris,Feroz Shah Kotla,J Srinath,A Deshmukh,AK Chaudhary,M Erasmus,S Ravi
809,2016,Mumbai,2016-04-28,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,field,normal,0,Mumbai Indians,0,6,RG Sharma,Wankhede Stadium,RS Madugalle,Navdeep Singh,C Shamshuddin,Nitin Menon,RJ Tucker
810,2016,Pune,2016-04-29,Rising Pune Supergiants,Gujarat Lions,Gujarat Lions,field,normal,0,Gujarat Lions,0,3,DR Smith,Maharashtra Cricket Association Stadium,Chinmay Sharma,VK Sharma,A Nand Kishore,CB Gaffaney,BNJ Oxenford
811,2016,Delhi,2016-04-30,Delhi Daredevils,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Delhi Daredevils,27,0,CR Brathwaite,Feroz Shah Kotla,J Srinath,A Deshmukh,S Ravi,KN Ananthapadmanabhan,M Erasmus
812,2016,Hyderabad,2016-04-30,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Sunrisers Hyderabad,15,0,DA Warner,"Rajiv Gandhi International Stadium, Uppal",RS Mahanama,R Pandit,CK Nandan,AK Chaudhary,HDPK Dharmasena
813,2016,Rajkot,2016-05-01,Gujarat Lions,Kings XI Punjab,Gujarat Lions,field,normal,0,Kings XI Punjab,23,0,AR Patel,Saurashtra Cricket Association Stadium,M Nayyar,YC Barde,CB Gaffaney,BNJ Oxenford,VK Sharma
814,2016,Pune,2016-05-01,Rising Pune Supergiants,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,8,RG Sharma,Maharashtra Cricket Association Stadium,RS Madugalle,Navdeep Singh,Nitin Menon,AY Dandekar,RJ Tucker
815,2016,Bangalore,2016-05-02,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,5,AD Russell,M Chinnaswamy Stadium,J Srinath,A Deshmukh,K Bharatan,M Erasmus,S Ravi
816,2016,Rajkot,2016-05-03,Gujarat Lions,Delhi Daredevils,Delhi Daredevils,field,normal,0,Delhi Daredevils,0,8,RR Pant,Saurashtra Cricket Association Stadium,M Nayyar,YC Barde,A Nand Kishore,CB Gaffaney,BNJ Oxenford
817,2016,Kolkata,2016-05-04,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,field,normal,0,Kolkata Knight Riders,7,0,AD Russell,Eden Gardens,Amit Sharma,R Pandit,CK Nandan,AK Chaudhary,HDPK Dharmasena
818,2016,Delhi,2016-05-05,Delhi Daredevils,Rising Pune Supergiants,Rising Pune Supergiants,field,normal,0,Rising Pune Supergiants,0,7,AM Rahane,Feroz Shah Kotla,RS Madugalle,Navdeep Singh,AY Dandekar,C Shamshuddin,RJ Tucker
819,2016,Hyderabad,2016-05-06,Sunrisers Hyderabad,Gujarat Lions,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,5,B Kumar,"Rajiv Gandhi International Stadium, Uppal",J Srinath,A Deshmukh,KN Ananthapadmanabhan,M Erasmus,S Ravi
820,2016,Bangalore,2016-05-07,Royal Challengers Bangalore,Rising Pune Supergiants,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,7,V Kohli,M Chinnaswamy Stadium,Chinmay Sharma,YC Barde,A Nand Kishore,CB Gaffaney,BNJ Oxenford
821,2016,Chandigarh,2016-05-07,Kings XI Punjab,Delhi Daredevils,Delhi Daredevils,field,normal,0,Kings XI Punjab,9,0,MP Stoinis,"Punjab Cricket Association IS Bindra Stadium, Mohali",RS Mahanama,R Pandit,AK Chaudhary,HDPK Dharmasena,CK Nandan
822,2016,Visakhapatnam,2016-05-08,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,field,normal,0,Sunrisers Hyderabad,85,0,A Nehra,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,RS Madugalle,Navdeep Singh,Nitin Menon,S Ravi,C Shamshuddin
823,2016,Kolkata,2016-05-08,Kolkata Knight Riders,Gujarat Lions,Gujarat Lions,field,normal,0,Gujarat Lions,0,5,P Kumar,Eden Gardens,J Srinath,KN Ananthapadmanabhan,K Bharatan,M Erasmus,RJ Tucker
824,2016,Chandigarh,2016-05-09,Kings XI Punjab,Royal Challengers Bangalore,Kings XI Punjab,field,normal,0,Royal Challengers Bangalore,1,0,SR Watson,"Punjab Cricket Association IS Bindra Stadium, Mohali",Amit Sharma,R Pandit,CK Nandan,AK Chaudhary,HDPK Dharmasena
825,2016,Visakhapatnam,2016-05-10,Rising Pune Supergiants,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,normal,0,Sunrisers Hyderabad,4,0,A Zampa,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,S Chaturvedi,YC Barde,BNJ Oxenford,CB Gaffaney,VK Sharma
826,2016,Bangalore,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,6,KH Pandya,M Chinnaswamy Stadium,RS Madugalle,Navdeep Singh,RJ Tucker,AY Dandekar,C Shamshuddin
827,2016,Hyderabad,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,Delhi Daredevils,field,normal,0,Delhi Daredevils,0,7,CH Morris,"Rajiv Gandhi International Stadium, Uppal",J Srinath,A Deshmukh,KN Ananthapadmanabhan,K Bharatan,M Erasmus
828,2016,Visakhapatnam,2016-05-13,Mumbai Indians,Kings XI Punjab,Mumbai Indians,bat,normal,0,Kings XI Punjab,0,7,MP Stoinis,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,RS Mahanama,R Pandit,AK Chaudhary,HDPK Dharmasena,CK Nandan
829,2016,Bangalore,2016-05-14,Royal Challengers Bangalore,Gujarat Lions,Gujarat Lions,field,normal,0,Royal Challengers Bangalore,144,0,AB de Villiers,M Chinnaswamy Stadium,RS Madugalle,Navdeep Singh,C Shamshuddin,AY Dandekar,VK Sharma
830,2016,Kolkata,2016-05-14,Kolkata Knight Riders,Rising Pune Supergiants,Rising Pune Supergiants,bat,normal,D/L,Kolkata Knight Riders,0,8,YK Pathan,Eden Gardens,Chinmay Sharma,YC Barde,CB Gaffaney,A Nand Kishore,BNJ Oxenford
831,2016,Chandigarh,2016-05-15,Kings XI Punjab,Sunrisers Hyderabad,Kings XI Punjab,bat,normal,0,Sunrisers Hyderabad,0,7,HM Amla,"Punjab Cricket Association IS Bindra Stadium, Mohali",M Nayyar,A Deshmukh,K Bharatan,KN Ananthapadmanabhan,M Erasmus
832,2016,Visakhapatnam,2016-05-15,Mumbai Indians,Delhi Daredevils,Delhi Daredevils,field,normal,0,Mumbai Indians,80,0,KH Pandya,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Amit Sharma,R Pandit,AK Chaudhary,Nitin Menon,CK Nandan
833,2016,Kolkata,2016-05-16,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,9,V Kohli,Eden Gardens,Chinmay Sharma,YC Barde,BNJ Oxenford,CB Gaffaney,A Nand Kishore
834,2016,Visakhapatnam,2016-05-17,Rising Pune Supergiants,Delhi Daredevils,Rising Pune Supergiants,field,normal,D/L,Rising Pune Supergiants,19,0,AB Dinda,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,RS Mahanama,Navdeep Singh,HDPK Dharmasena,Nitin Menon,C Shamshuddin
835,2016,Bangalore,2016-05-18,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,field,normal,D/L,Royal Challengers Bangalore,82,0,V Kohli,M Chinnaswamy Stadium,M Nayyar,A Deshmukh,K Bharatan,KN Ananthapadmanabhan,M Erasmus
836,2016,Kanpur,2016-05-19,Gujarat Lions,Kolkata Knight Riders,Gujarat Lions,field,normal,0,Gujarat Lions,0,6,DR Smith,Green Park,RS Mahanama,R Pandit,AY Dandekar,AK Chaudhary,CK Nandan
837,2016,Raipur,2016-05-20,Delhi Daredevils,Sunrisers Hyderabad,Delhi Daredevils,field,normal,0,Delhi Daredevils,0,6,KK Nair,Shaheed Veer Narayan Singh International Stadium,S Chaturvedi,YC Barde,VK Sharma,A Nand Kishore,BNJ Oxenford
838,2016,Visakhapatnam,2016-05-21,Rising Pune Supergiants,Kings XI Punjab,Kings XI Punjab,bat,normal,0,Rising Pune Supergiants,0,4,MS Dhoni,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,RS Madugalle,Navdeep Singh,C Shamshuddin,HDPK Dharmasena,Nitin Menon
839,2016,Kanpur,2016-05-21,Gujarat Lions,Mumbai Indians,Gujarat Lions,field,normal,0,Gujarat Lions,0,6,SK Raina,Green Park,RS Mahanama,R Pandit,AY Dandekar,AK Chaudhary,CK Nandan
840,2016,Kolkata,2016-05-22,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Kolkata Knight Riders,22,0,YK Pathan,Eden Gardens,J Srinath,A Deshmukh,K Bharatan,KN Ananthapadmanabhan,M Erasmus
841,2016,Raipur,2016-05-22,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,6,V Kohli,Shaheed Veer Narayan Singh International Stadium,Chinmay Sharma,YC Barde,VK Sharma,A Nand Kishore,BNJ Oxenford
